25   6.5 0
26   6.5 0
27   6.5 0
28   6.5 0
29   6.5 0
30   6.5 0
31   6.5 0
32   6.5 0
33   6.5 0
34   6.5 0
35   6.5 0
36   6.5 0
37   6.5 0
38   6.5 1
39   6.5 1
40   6.5 1
41   6.5 1
42   6.5 1
43   6.5 1
44   6.5 1
45   6.5 1
46   6.5 1
47   6.5 1
48   6.5 1
49   6.5 1
50   6.5 1
51   6.5 1
52   6.5 1
53   6.5 1
54   6.5 1
55   6.5 1
56   6.5 1
57   6.5 1
58   6.5 1
59   6.5 1
60   6.5 1
61   6.5 1
62   6.5 1
63   6.5 1
64   6.5 1
65   6.5 1
66   6.5 1
67   6.5 1
68   6.5 1
69   6.5 1
70   6.5 1
71   6.5 1
72   6.5 1
73   6.5 1
74   6.5 1
75   6.5 1
76   6.5 1
77   6.5 1
78   6.5 1
79   6.5 1
80   6.5 1
81   6.5 1
82   6.5 1
83   6.5 1
84   6.5 1
85   6.5 1
86   6.5 1
87   6.5 1
88   6.5 1
89   6.5 1
90   6.5 1
91   6.5 1
92   6.5 1
93   6.5 1
94   6.5 1
95   6.5 1
96   6.5 1
97   6.5 1
98   6.5 1
99   6.5 1
100  6.5 1
101  6.5 1
102  6.5 1
103  6.5 1
104  6.5 1
105  6.5 1
106  6.5 1
107  6.5 1
108  6.5 1
109  6.5 1
110  6.5 1
111  6.5 1
112  6.5 1
113  6.5 1
114  6.5 1
115  6.5 1
116  6.5 1
117  6.5 1
118  6.5 1
119  6.5 1
120  6.5 1
121  6.5 1
122  6.5 1
123  6.5 1
124  6.5 1
125  6.5 1
126  6.5 1
127  6.5 1
128  6.5 1
129  6.5 1
130  6.5 1
131  6.5 1
132  6.5 1
133  6.5 1
134  6.5 1
135  6.5 1
136  6.5 1
137  6.5 1
138  6.5 1
139  6.5 1
140  6.5 1
141  6.5 1
142  6.5 1
143  6.5 1
144  6.5 1
145  6.5 1
146  6.5 1
147  6.5 1
148  6.5 1
149  6.5 1
150  6.5 1
151  6.5 1
152  6.5 1
153  6.5 1
154  6.5 1
155  6.5 1
156  6.5 1
157  6.5 1
158  6.5 1
159  6.5 1
160  6.5 0
161  6.5 0
162  6.5 0
163  6.5 0
164  6.5 1
165  6.5 1
166  6.5 1
167  6.5 1
168  6.5 1
169  6.5 1
170  6.5 1
171  6.5 1
172  6.5 1
173  6.5 1
174  6.5 1
175  6.5 1
176  6.5 1
177  6.5 1
178  6.5 1
179  6.5 1
180  6.5 1
181  6.5 1
182  6.5 1
183  6.5 1
184  6.5 1
185  6.5 1
186  6.5 1
187  6.5 1
188  6.5 1
189  6.5 1
190  6.5 1
191  6.5 1
192  6.5 1
193  6.5 1
194  6.5 1
195  6.5 1
196  6.5 1
197  6.5 1
198  6.5 1
199  6.5 1
200  6.5 1
0    7.0 0
1    7.0 0
2    7.0 0
3    7.0 0
4    7.0 0
5    7.0 0
6    7.0 0
7    7.0 0
8    7.0 0
9    7.0 0
10   7.0 0
11   7.0 0
12   7.0 0
13   7.0 0
14   7.0 0
15   7.0 0
16   7.0 0
17   7.0 0
18   7.0 0
19   7.0 0
20   7.0 0
21   7.0 0
22   7.0 0
23   7.0 0
24   7.0 0
25   7.0 0
26   7.0 0
27   7.0 0
28   7.0 0
29   7.0 0
30   7.0 0
31   7.0 0
32   7.0 0
33   7.0 0
34   7.0 0
35   7.0 0
36   7.0 0
37   7.0 0
38   7.0 0
39   7.0 0
40   7.0 0
41   7.0 1
42   7.0 1
43   7.0 1
44   7.0 1
45   7.0 1
46   7.0 1
47   7.0 1
48   7.0 1
49   7.0 1
50   7.0 1
51   7.0 1
52   7.0 1
53   7.0 1
54   7.0 1
55   7.0 1
56   7.0 1
57   7.0 1
58   7.0 1
59   7.0 1
60   7.0 1
61   7.0 1
62   7.0 1
63   7.0 1
64   7.0 1
65   7.0 1
66   7.0 1
67   7.0 1
68   7.0 1
69   7.0 1
70   7.0 1
71   7.0 1
72   7.0 1
73   7.0 1
74   7.0 1
75   7.0 1
76   7.0 1
77   7.0 1
78   7.0 1
79   7.0 1
80   7.0 1
81   7.0 1
82   7.0 1
83   7.0 1
84   7.0 1
85   7.0 1
86   7.0 1
87   7.0 1
88   7.0 1
89   7.0 1
90   7.0 1
91   7.0 1
92   7.0 1
93   7.0 1
94   7.0 1
95   7.0 1
96   7.0 1
97   7.0 1
98   7.0 1
99   7.0 1
100  7.0 1
101  7.0 1
102  7.0 0
103  7.0 0
104  7.0 1
105  7.0 1
106  7.0 1
107  7.0 1
108  7.0 1
109  7.0 1
110  7.0 1
111  7.0 1
112  7.0 1
113  7.0 1
114  7.0 1
115  7.0 1
116  7.0 1
117  7.0 1
118  7.0 1
119  7.0 1
120  7.0 1
121  7.0 1
122  7.0 1
123  7.0 1
124  7.0 1
125  7.0 1
126  7.0 1
127  7.0 1
128  7.0 1
129  7.0 1
130  7.0 1
131  7.0 1
132  7.0 1
133  7.0 1
134  7.0 1
135  7.0 1
136  7.0 1
137  7.0 1
138  7.0 1
139  7.0 1
140  7.0 1
141  7.0 1
142  7.0 1
143  7.0 1
144  7.0 1
145  7.0 1
146  7.0 1
147  7.0 1
148  7.0 1
149  7.0 1
150  7.0 1
151  7.0 1
152  7.0 1
153  7.0 1
154  7.0 1
155  7.0 1
156  7.0 1
157  7.0 1
158  7.0 1
159  7.0 1
160  7.0 0
161  7.0 0
162  7.0 0
163  7.0 0
164  7.0 1
165  7.0 1
166  7.0 1
167  7.0 1
168  7.0 1
169  7.0 1
170  7.0 1
171  7.0 1
172  7.0 1
173  7.0 1
174  7.0 1
175  7.0 1
176  7.0 1
177  7.0 1
178  7.0 1
179  7.0 1
180  7.0 1
181  7.0 1
182  7.0 1
183  7.0 1
184  7.0 1
185  7.0 1
186  7.0 1
187  7.0 1
188  7.0 1
189  7.0 1
190  7.0 1
191  7.0 1
192  7.0 1
193  7.0 1
194  7.0 1
195  7.0 1
196  7.0 1
197  7.0 1
198  7.0 1
199  7.0 1
200  7.0 1
0    7.5 0
1    7.5 0
2    7.5 0
3    7.5 0
4    7.5 0
5    7.5 0
6    7.5 0
7    7.5 0
8    7.5 0
9    7.5 0
10   7.5 0
11   7.5 0
12   7.5 0
13   7.5 0
14   7.5 0
15   7.5 0
16   7.5 0
17   7.5 0
18   7.5 0
19   7.5 0
20   7.5 0
21   7.5 0
22   7.5 0
23   7.5 0
24   7.5 0
25   7.5 0
26   7.5 0
27   7.5 0
28   7.5 0
29   7.5 0
30   7.5 0
31   7.5 0
32   7.5 0
33   7.5 0
34   7.5 0
35   7.5 0
36   7.5 0
37   7.5 0
38   7.5 0
39   7.5 0
40   7.5 0
41   7.5 0
42   7.5 0
43   7.5 0
44   7.5 0
45   7.5 0
46   7.5 0
47   7.5 0
48   7.5 1
49   7.5 1
50   7.5 1
51   7.5 1
52   7.5 1
53   7.5 1
54   7.5 1
55   7.5 1
56   7.5 1
57   7.5 1
58   7.5 1
59   7.5 1
60   7.5 1
61   7.5 1
62   7.5 1
63   7.5 1
64   7.5 1
65   7.5 1
66   7.5 1
67   7.5 1
68   7.5 1
69   7.5 1
70   7.5 1
71   7.5 1
72   7.5 1
73   7.5 1
74   7.5 1
75   7.5 1
76   7.5 1
77   7.5 1
78   7.5 1
79   7.5 1
80   7.5 1
81   7.5 1
82   7.5 1
83   7.5 1
84   7.5 1
85   7.5 1
86   7.5 1
87   7.5 1
88   7.5 1
89   7.5 1
90   7.5 1
91   7.5 1
92   7.5 0
93   7.5 0
94   7.5 0
95   7.5 0
96   7.5 0
97   7.5 0
98   7.5 0
99   7.5 0
100  7.5 0
101  7.5 0
102  7.5 0
103  7.5 0
104  7.5 0
105  7.5 0
106  7.5 0
107  7.5 0
108  7.5 1
109  7.5 1
110  7.5 1
111  7.5 1
112  7.5 1
113  7.5 1
114  7.5 1
115  7.5 1
116  7.5 1
117  7.5 1
118  7.5 1
119  7.5 1
120  7.5 1
121  7.5 1
122  7.5 1
123  7.5 1
124  7.5 1
125  7.5 1
126  7.5 1
127  7.5 1
128  7.5 1
129  7.5 1
130  7.5 1
131  7.5 1
132  7.5 1
133  7.5 1
134  7.5 1
135  7.5 1
136  7.5 1
137  7.5 1
138  7.5 1
139  7.5 1
140  7.5 1
141  7.5 0
142  7.5 0
143  7.5 0
144  7.5 0
145  7.5 0
146  7.5 0
147  7.5 0
148  7.5 1
149  7.5 1
150  7.5 1
151  7.5 0
152  7.5 0
153  7.5 0
154  7.5 0
155  7.5 1
156  7.5 1
157  7.5 1
158  7.5 1
159  7.5 1
160  7.5 0
161  7.5 0
162  7.5 0
163  7.5 0
164  7.5 0
165  7.5 0
166  7.5 0
167  7.5 1
168  7.5 1
169  7.5 1
170  7.5 1
171  7.5 1
172  7.5 1
173  7.5 1
174  7.5 1
175  7.5 1
176  7.5 1
177  7.5 1
178  7.5 1
179  7.5 1
180  7.5 1
181  7.5 1
182  7.5 1
183  7.5 1
184  7.5 1
185  7.5 1
186  7.5 1
187  7.5 1
188  7.5 1
189  7.5 1
190  7.5 1
191  7.5 1
192  7.5 1
193  7.5 1
194  7.5 1
195  7.5 1
196  7.5 1
197  7.5 1
198  7.5 1
199  7.5 1
200  7.5 1
0    8.0 0
1    8.0 0
2    8.0 0
3    8.0 0
4    8.0 0
5    8.0 0
6    8.0 0
7    8.0 0
8    8.0 0
9    8.0 0
10   8.0 0
11   8.0 0
12   8.0 0
13   8.0 0
14   8.0 0
15   8.0 0
16   8.0 0
17   8.0 0
18   8.0 0
19   8.0 0
20   8.0 0
21   8.0 0
22   8.0 0
23   8.0 0
24   8.0 0
25   8.0 0
26   8.0 0
27   8.0 0
28   8.0 0
29   8.0 0
30   8.0 0
31   8.0 0
32   8.0 0
33   8.0 0
34   8.0 0
35   8.0 0
36   8.0 0
37   8.0 0
38   8.0 0
39   8.0 0
40   8.0 0
41   8.0 0
42   8.0 0
43   8.0 0
44   8.0 0
45   8.0 0
46   8.0 0
47   8.0 0
48   8.0 0
49   8.0 0
50   8.0 0
51   8.0 0
52   8.0 0
53   8.0 0
54   8.0 0
55   8.0 0
56   8.0 0
57   8.0 0
58   8.0 0
59   8.0 1
60   8.0 1
61   8.0 1
62   8.0 1
63   8.0 1
64   8.0 1
65   8.0 1
66   8.0 1
67   8.0 1
68   8.0 1
69   8.0 1
70   8.0 1
71   8.0 1
72   8.0 1
73   8.0 1
74   8.0 1
75   8.0 1
76   8.0 1
77   8.0 1
78   8.0 1
79   8.0 1
80   8.0 1
81   8.0 1
82   8.0 1
83   8.0 1
84   8.0 0
85   8.0 0
86   8.0 0
87   8.0 0
88   8.0 0
89   8.0 0
90   8.0 0
91   8.0 0
92   8.0 0
93   8.0 0
94   8.0 0
95   8.0 0
96   8.0 0
97   8.0 0
98   8.0 0
99   8.0 0
100  8.0 0
101  8.0 0
102  8.0 0
103  8.0 0
104  8.0 0
105  8.0 0
106  8.0 0
107  8.0 0
108  8.0 0
109  8.0 1
110  8.0 1
111  8.0 1
112  8.0 0
113  8.0 1
114  8.0 1
115  8.0 1
116  8.0 1
117  8.0 1
118  8.0 1
119  8.0 1
120  8.0 1
121  8.0 1
122  8.0 1
123  8.0 1
124  8.0 1
125  8.0 1
126  8.0 1
127  8.0 1
128  8.0 1
129  8.0 1
130  8.0 1
131  8.0 1
132  8.0 1
133  8.0 1
134  8.0 1
135  8.0 1
136  8.0 1
137  8.0 1
138  8.0 0
139  8.0 0
140  8.0 0
141  8.0 0
142  8.0 0
143  8.0 0
144  8.0 0
145  8.0 0
146  8.0 0
147  8.0 0
148  8.0 0
149  8.0 0
150  8.0 0
151  8.0 0
152  8.0 0
153  8.0 0
154  8.0 0
155  8.0 0
156  8.0 1
157  8.0 1
158  8.0 1
159  8.0 1
160  8.0 0
161  8.0 0
162  8.0 0
163  8.0 0
164  8.0 0
165  8.0 0
166  8.0 0
167  8.0 1
168  8.0 1
169  8.0 1
170  8.0 1
171  8.0 1
172  8.0 1
173  8.0 1
174  8.0 1
175  8.0 1
176  8.0 1
177  8.0 1
178  8.0 1
179  8.0 1
180  8.0 1
181  8.0 1
182  8.0 1
183  8.0 1
184  8.0 1
185  8.0 1
186  8.0 1
187  8.0 1
188  8.0 1
189  8.0 1
190  8.0 1
191  8.0 1
192  8.0 1
193  8.0 1
194  8.0 1
195  8.0 1
196  8.0 1
197  8.0 1
198  8.0 1
199  8.0 1
200  8.0 1
0    8.5 0
1    8.5 0
2    8.5 0
3    8.5 0
4    8.5 0
5    8.5 0
6    8.5 0
7    8.5 0
8    8.5 0
9    8.5 0
10   8.5 0
11   8.5 0
12   8.5 0
13   8.5 0
14   8.5 0
15   8.5 0
16   8.5 0
17   8.5 0
18   8.5 0
19   8.5 0
20   8.5 0
21   8.5 0
22   8.5 0
23   8.5 0
24   8.5 0
25   8.5 0
26   8.5 0
27   8.5 0
28   8.5 0
29   8.5 0
30   8.5 0
31   8.5 0
32   8.5 0
33   8.5 0
34   8.5 0
35   8.5 0
36   8.5 0
37   8.5 0
38   8.5 0
39   8.5 0
40   8.5 0
41   8.5 0
42   8.5 0
43   8.5 0
44   8.5 0
45   8.5 0
46   8.5 0
47   8.5 0
48   8.5 0
49   8.5 0
50   8.5 0
51   8.5 0
52   8.5 0
53   8.5 0
54   8.5 0
55   8.5 0
56   8.5 0
57   8.5 0
58   8.5 0
59   8.5 0
60   8.5 0
61   8.5 0
62   8.5 0
63   8.5 0
64   8.5 0
65   8.5 0
66   8.5 0
67   8.5 0
68   8.5 0
69   8.5 0
70   8.5 0
71   8.5 0
72   8.5 0
73   8.5 0
74   8.5 0
75   8.5 0
76   8.5 0
77   8.5 0
78   8.5 0
79   8.5 0
80   8.5 0
81   8.5 0
82   8.5 0
83   8.5 0
84   8.5 0
85   8.5 0
86   8.5 0
87   8.5 0
88   8.5 0
89   8.5 0
90   8.5 0
91   8.5 0
92   8.5 0
93   8.5 0
94   8.5 0
95   8.5 0
96   8.5 0
97   8.5 0
98   8.5 0
99   8.5 0
100  8.5 0
101  8.5 0
102  8.5 0
103  8.5 0
104  8.5 0
105  8.5 0
106  8.5 0
107  8.5 0
108  8.5 0
109  8.5 0
110  8.5 1
111  8.5 1
112  8.5 0
113  8.5 1
114  8.5 1
115  8.5 1
116  8.5 1
117  8.5 1
118  8.5 1
119  8.5 1
120  8.5 0
121  8.5 0
122  8.5 0
123  8.5 0
124  8.5 0
125  8.5 0
126  8.5 0
127  8.5 0
128  8.5 1
129  8.5 1
130  8.5 1
131  8.5 0
132  8.5 1
133  8.5 0
134  8.5 0
135  8.5 0
136  8.5 0
137  8.5 0
138  8.5 0
139  8.5 0
140  8.5 0
141  8.5 0
142  8.5 0
143  8.5 0
144  8.5 0
145  8.5 0
146  8.5 0
147  8.5 0
148  8.5 0
149  8.5 0
150  8.5 0
151  8.5 0
152  8.5 0
153  8.5 0
154  8.5 0
155  8.5 0
156  8.5 0
157  8.5 0
158  8.5 0
159  8.5 0
160  8.5 0
161  8.5 0
162  8.5 0
163  8.5 0
164  8.5 0
165  8.5 0
166  8.5 0
167  8.5 1
168  8.5 1
169  8.5 1
170  8.5 1
171  8.5 1
172  8.5 1
173  8.5 1
174  8.5 1
175  8.5 1
176  8.5 1
177  8.5 1
178  8.5 1
179  8.5 1
180  8.5 1
181  8.5 1
182  8.5 1
183  8.5 1
184  8.5 1
185  8.5 1
186  8.5 1
187  8.5 1
188  8.5 1
189  8.5 1
190  8.5 1
191  8.5 1
192  8.5 1
193  8.5 1
194  8.5 1
195  8.5 1
196  8.5 1
197  8.5 1
198  8.5 1
199  8.5 1
200  8.5 1
0    9.0 0
1    9.0 0
2    9.0 0
3    9.0 0
4    9.0 0
5    9.0 0
6    9.0 0
7    9.0 0
8    9.0 0
9    9.0 0
10   9.0 0
11   9.0 0
12   9.0 0
13   9.0 0
14   9.0 0
15   9.0 0
16   9.0 0
17   9.0 0
18   9.0 0
19   9.0 0
20   9.0 0
21   9.0 0
22   9.0 0
23   9.0 0
24   9.0 0
25   9.0 0
26   9.0 0
27   9.0 0
28   9.0 0
29   9.0 0
30   9.0 0
31   9.0 0
32   9.0 0
33   9.0 0
34   9.0 0
35   9.0 0
36   9.0 0
37   9.0 0
38   9.0 0
39   9.0 0
40   9.0 0
41   9.0 0
42   9.0 0
43   9.0 0
44   9.0 0
45   9.0 0
46   9.0 0
47   9.0 0
48   9.0 0
49   9.0 0
50   9.0 0
51   9.0 0
52   9.0 0
53   9.0 0
54   9.0 0
55   9.0 0
56   9.0 0
57   9.0 0
58   9.0 0
59   9.0 0
60   9.0 0
61   9.0 0
62   9.0 0
63   9.0 0
64   9.0 0
65   9.0 0
66   9.0 0
67   9.0 0
68   9.0 0
69   9.0 0
70   9.0 0
71   9.0 0
72   9.0 0
73   9.0 0
74   9.0 0
75   9.0 0
76   9.0 0
77   9.0 0
78   9.0 0
79   9.0 0
80   9.0 0
81   9.0 0
82   9.0 0
83   9.0 0
84   9.0 0
85   9.0 0
86   9.0 0
87   9.0 0
88   9.0 0
89   9.0 0
90   9.0 0
91   9.0 0
92   9.0 0
93   9.0 0
94   9.0 0
95   9.0 0
96   9.0 0
97   9.0 0
98   9.0 0
99   9.0 0
100  9.0 0
101  9.0 0
102  9.0 0
103  9.0 0
104  9.0 0
105  9.0 0
106  9.0 0
107  9.0 0
108  9.0 0
109  9.0 0
110  9.0 0
111  9.0 0
112  9.0 0
113  9.0 0
114  9.0 0
115  9.0 0
116  9.0 0
117  9.0 0
118  9.0 0
